date,buffett_ratio
1972-05-02 00:00:00,80.11505567413253
1972-05-03 00:00:00,80.13140926757826
1972-05-04 00:00:00,80.14775604071292
1972-05-05 00:00:00,80.16409599780225
1972-05-06 00:00:00,80.18042914310847
1972-05-07 00:00:00,80.19675548089023
1972-05-08 00:00:00,80.21307501540261
1972-05-09 00:00:00,80.22938775089716
1972-05-10 00:00:00,80.24569369162191
1972-05-11 00:00:00,80.26199284182131
1972-05-12 00:00:00,80.2782852057363
1972-05-13 00:00:00,80.29457078760429
1972-05-14 00:00:00,80.31084959165916
1972-05-15 00:00:00,80.32712162213126
1972-05-16 00:00:00,80.34338688324742
1972-05-17 00:00:00,80.35964537923098
1972-05-18 00:00:00,80.37589711430172
1972-05-19 00:00:00,80.39214209267595
1972-05-20 00:00:00,80.40838031856646
1972-05-21 00:00:00,80.42461179618256
1972-05-22 00:00:00,80.44083652973
1972-05-23 00:00:00,80.4570545234111
1972-05-24 00:00:00,80.47326578142471
1972-05-25 00:00:00,80.4894703079661
1972-05-26 00:00:00,80.50566810722712
1972-05-27 00:00:00,80.52185918339613
1972-05-28 00:00:00,80.53804354065802
1972-05-29 00:00:00,80.55422118319419
1972-05-30 00:00:00,80.57039211518257
1972-05-31 00:00:00,80.58655634079767
1972-06-01 00:00:00,80.5099705783964
1972-06-02 00:00:00,80.43341656430725
1972-06-03 00:00:00,80.35689427879264
1972-06-04 00:00:00,80.28040370213128
1972-06-05 00:00:00,80.2039448146183
1972-06-06 00:00:00,80.12751759656508
1972-06-07 00:00:00,80.05112202829936
1972-06-08 00:00:00,79.97475809016514
1972-06-09 00:00:00,79.89842576252272
1972-06-10 00:00:00,79.82212502574865
1972-06-11 00:00:00,79.74585586023566
1972-06-12 00:00:00,79.66961824639282
1972-06-13 00:00:00,79.5934121646453
1972-06-14 00:00:00,79.51723759543448
1972-06-15 00:00:00,79.44109451921798
1972-06-16 00:00:00,79.36498291646949
1972-06-17 00:00:00,79.28890276767888
1972-06-18 00:00:00,79.21285405335212
1972-06-19 00:00:00,79.13683675401131
1972-06-20 00:00:00,79.06085085019468
1972-06-21 00:00:00,78.98489632245644
1972-06-22 00:00:00,78.90897315136688
1972-06-23 00:00:00,78.83308131751238
1972-06-24 00:00:00,78.75722080149532
1972-06-25 00:00:00,78.68139158393403
1972-06-26 00:00:00,78.60559364546293
1972-06-27 00:00:00,78.52982696673233
1972-06-28 00:00:00,78.45409152840853
1972-06-29 00:00:00,78.37838731117375
1972-06-30 00:00:00,78.30271429572619
1972-07-01 00:00:00,78.27698304714815
1972-07-02 00:00:00,78.24212086321458
1972-07-03 00:00:00,78.20728117840551
1972-07-04 00:00:00,78.17246397094748
1972-07-05 00:00:00,78.1376692190951
1972-07-06 00:00:00,78.10289690113105
1972-07-07 00:00:00,78.06814699536591
1972-07-08 00:00:00,78.03341948013833
1972-07-09 00:00:00,77.99871433381477
1972-07-10 00:00:00,77.96403153478964
1972-07-11 00:00:00,77.9293710614851
1972-07-12 00:00:00,77.89473289235106
1972-07-13 00:00:00,77.86011700586522
1972-07-14 00:00:00,77.82552338053294
1972-07-15 00:00:00,77.79095199488722
1972-07-16 00:00:00,77.75640282748863
1972-07-17 00:00:00,77.72187585692531
1972-07-18 00:00:00,77.68737106181287
1972-07-19 00:00:00,77.65288842079447
1972-07-20 00:00:00,77.61842791254057
1972-07-21 00:00:00,77.58398951574905
1972-07-22 00:00:00,77.54957320914518
1972-07-23 00:00:00,77.5151789714814
1972-07-24 00:00:00,77.4808067815375
1972-07-25 00:00:00,77.44645661812035
1972-07-26 00:00:00,77.41212846006411
1972-07-27 00:00:00,77.37782228622993
1972-07-28 00:00:00,77.34353807550609
1972-07-29 00:00:00,77.3092758068079
1972-07-30 00:00:00,77.27503545907759
1972-07-31 00:00:00,77.24081701128438
1972-08-01 00:00:00,77.29383087116778
1972-08-02 00:00:00,77.3468108453526
1972-08-03 00:00:00,77.39975696631734
1972-08-04 00:00:00,77.45266926649904
1972-08-05 00:00:00,77.5055477782932
1972-08-06 00:00:00,77.55839253405412
1972-08-07 00:00:00,77.61120356609467
1972-08-08 00:00:00,77.66398090668656
1972-08-09 00:00:00,77.71672458806033
1972-08-10 00:00:00,77.7694346424054
1972-08-11 00:00:00,77.82211110187018
1972-08-12 00:00:00,77.87475399856211
1972-08-13 00:00:00,77.9273633645477
1972-08-14 00:00:00,77.97993923185268
1972-08-15 00:00:00,78.03248163246195
1972-08-16 00:00:00,78.08499059831975
1972-08-17 00:00:00,78.13746616132966
1972-08-18 00:00:00,78.18990835335464
1972-08-19 00:00:00,78.24231720621722
1972-08-20 00:00:00,78.29469275169943
1972-08-21 00:00:00,78.34703502154291
1972-08-22 00:00:00,78.39934404744902
1972-08-23 00:00:00,78.45161986107881
1972-08-24 00:00:00,78.50386249405324
1972-08-25 00:00:00,78.55607197795295
1972-08-26 00:00:00,78.60824834431874
1972-08-27 00:00:00,78.66039162465125
1972-08-28 00:00:00,78.71250185041124
1972-08-29 00:00:00,78.76457905301962
1972-08-30 00:00:00,78.81662326385744
1972-08-31 00:00:00,78.868634514266
1972-09-01 00:00:00,78.81818060152634
1972-09-02 00:00:00,78.76775862183105
1972-09-03 00:00:00,78.71736854487334
1972-09-04 00:00:00,78.66701034038482
1972-09-05 00:00:00,78.61668397813528
1972-09-06 00:00:00,78.56638942793283
1972-09-07 00:00:00,78.5161266596237
1972-09-08 00:00:00,78.46589564309218
1972-09-09 00:00:00,78.41569634826064
1972-09-10 00:00:00,78.36552874508943
1972-09-11 00:00:00,78.31539280357677
1972-09-12 00:00:00,78.26528849375882
1972-09-13 00:00:00,78.21521578570942
1972-09-14 00:00:00,78.16517464954028
1972-09-15 00:00:00,78.11516505540067
1972-09-16 00:00:00,78.06518697347757
1972-09-17 00:00:00,78.01524037399544
1972-09-18 00:00:00,77.96532522721634
1972-09-19 00:00:00,77.91544150343967
1972-09-20 00:00:00,77.86558917300229
1972-09-21 00:00:00,77.81576820627832
1972-09-22 00:00:00,77.76597857367922
1972-09-23 00:00:00,77.71622024565357
1972-09-24 00:00:00,77.66649319268718
1972-09-25 00:00:00,77.61679738530289
1972-09-26 00:00:00,77.5671327940606
1972-09-27 00:00:00,77.51749938955717
1972-09-28 00:00:00,77.4678971424264
1972-09-29 00:00:00,77.41832602333893
1972-09-30 00:00:00,77.41248361674519
1972-10-01 00:00:00,77.40664487427233
1972-10-02 00:00:00,77.3943244841206
1972-10-03 00:00:00,77.38201387847987
1972-10-04 00:00:00,77.36971304569883
1972-10-05 00:00:00,77.35742197414477
1972-10-06 00:00:00,77.34514065220336
1972-10-07 00:00:00,77.33286906827873
1972-10-08 00:00:00,77.32060721079334
1972-10-09 00:00:00,77.30835506818808
1972-10-10 00:00:00,77.29611262892203
1972-10-11 00:00:00,77.28387988147269
1972-10-12 00:00:00,77.27165681433564
1972-10-13 00:00:00,77.2594434160248
1972-10-14 00:00:00,77.24723967507215
1972-10-15 00:00:00,77.23504558002786
1972-10-16 00:00:00,77.22286111946018
1972-10-17 00:00:00,77.21068628195538
1972-10-18 00:00:00,77.19852105611783
1972-10-19 00:00:00,77.18636543056981
1972-10-20 00:00:00,77.17421939395159
1972-10-21 00:00:00,77.1620829349213
1972-10-22 00:00:00,77.14995604215508
1972-10-23 00:00:00,77.13783870434676
1972-10-24 00:00:00,77.12573091020808
1972-10-25 00:00:00,77.11363264846851
